booking_jurisdiction,regulator,amount,currency,channel,product_type,swift_mt,ordering_institution_bic,beneficiary_institution_bic,swift_f50_present,swift_f59_present,swift_f70_purpose,swift_f71_charges,travel_rule_complete,fx_indicator,fx_base_ccy,fx_quote_ccy,fx_applied_rate,fx_market_rate,fx_spread_bps,fx_counterparty,customer_type,customer_risk_rating,customer_is_pep,kyc_last_completed,kyc_due_date,edd_required,edd_performed,sow_documented,purpose_code,is_advised,product_complex,client_risk_profile,suitability_assessed,suitability_result,product_has_va_exposure,va_disclosure_provided,cash_id_verified,daily_cash_total_customer,daily_cash_txn_count,sanctions_screening,is_suspicious,suspicion_confidence,flagged
0,0,19289.88,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,80,37,False,True,True,8,False,False,2,True,0,False,True,True,19289.88,1,0,0,0.0019803906,0
2,2,247549.37,5,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,378,350,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,1,0,0.003494228,0
1,1,12859.59,5,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,196,160,False,True,True,4,False,False,2,True,0,False,True,True,12859.59,1,1,0,0.007804349,0
2,2,25881.25,2,2,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,660,631,True,True,True,4,False,False,1,True,0,False,True,True,0.0,1,1,1,0.8828623,1
0,0,20000.0,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,808,825,False,True,True,1,False,False,0,True,0,False,True,False,18603.78,4,1,0,0.003473246,0
2,2,87349.55,3,6,5,1,4,34,True,True,111,2,True,True,6,3,0.938675,0.936334,25,38,1,1,False,302,681,False,True,True,0,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0065188054,0
0,0,170553.19,5,3,5,1,153,112,True,True,10,0,True,True,7,0,1.139529,1.134989,40,34,1,1,False,120,131,False,True,True,4,False,False,0,True,0,False,True,True,0.0,1,1,0,0.009628854,0
1,1,1036788.66,2,4,3,2,165,165,True,True,165,3,True,True,0,2,1.563087,1.323835,1807,45,1,2,False,224,203,False,True,True,6,False,False,1,True,0,False,True,True,0.0,1,0,0,0.017681943,0
0,0,285036.5,6,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,0,False,154,50,True,True,True,3,False,True,1,True,0,False,True,True,0.0,1,1,0,0.0041076075,0
0,0,248035.57,5,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,290,262,False,True,True,7,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0004321037,0
1,1,17549.25,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,327,334,False,True,True,1,False,False,2,True,0,False,True,True,17549.25,1,0,0,0.004102165,0
2,2,470174.34,6,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,25,19,False,True,True,7,False,False,0,True,0,False,True,True,0.0,1,0,1,0.8111946,1
0,0,12661.36,6,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,68,72,False,True,True,3,False,False,2,True,0,False,True,True,12661.36,1,1,0,0.007045327,0
2,2,116842.09,3,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,True,552,586,True,True,True,0,False,False,2,True,0,False,True,True,0.0,1,0,0,0.5012697,0
2,2,30434.84,3,1,5,0,54,51,True,True,20,2,True,True,5,4,0.180338,0.179799,30,110,1,2,False,59,62,False,True,True,3,False,False,2,True,0,False,True,True,0.0,1,0,0,0.03646462,0
1,1,8879.16,7,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,True,335,234,True,True,True,1,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0036328253,0
2,2,770747.22,3,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,233,152,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0017250911,0
0,0,567451.74,4,6,5,0,30,148,True,True,95,1,True,False,8,8,0.0,0.0,0,149,0,1,False,71,68,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,0,0,0.004257851,0
0,0,126457.25,2,2,5,1,8,160,True,True,135,0,True,False,8,8,0.0,0.0,0,149,1,1,False,568,602,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,1,0,0.013511553,0
0,0,8911.71,7,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,76,79,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,0,0,0.011084698,0
2,2,231469.0,0,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,573,527,False,True,True,2,False,False,0,True,0,False,True,True,0.0,1,1,0,0.004129681,0
2,2,473332.37,3,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,533,535,False,True,True,2,False,False,1,True,0,True,True,True,0.0,1,0,1,0.8421726,1
1,1,294212.08,4,4,5,0,66,116,True,True,58,2,True,True,0,7,0.455877,0.45474,25,138,1,1,False,776,801,False,True,True,2,False,False,2,True,0,False,True,True,0.0,1,0,0,0.008366785,0
2,2,86466.15,0,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,196,160,False,True,True,6,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0035341477,0
1,1,1489379.73,7,3,3,2,165,165,True,True,165,3,True,True,7,1,0.876754,0.876316,5,24,0,2,False,237,248,False,True,True,2,False,False,2,True,0,False,True,True,0.0,1,0,0,0.007595515,0
1,1,1036.22,1,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,240,222,False,True,True,1,False,False,0,True,0,False,True,True,1036.22,1,0,0,0.00015851314,0
0,0,2055690.24,4,4,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,155,160,False,True,True,5,False,False,1,True,0,False,True,True,0.0,1,1,0,0.004686956,0
1,1,307152.69,3,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,126,99,False,True,True,7,False,True,1,True,0,False,True,True,0.0,1,1,0,0.0010003557,0
1,1,1304432.91,7,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,658,667,False,True,True,5,False,True,0,True,0,True,True,True,0.0,1,1,0,0.0020701569,0
2,2,1739181.32,3,4,5,0,165,165,True,True,165,3,False,True,0,5,0.419518,0.415364,100,141,1,1,False,254,258,False,True,True,0,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0041445214,0
0,0,4197.15,1,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,88,91,False,True,True,3,False,False,0,True,0,False,True,False,13838.83,3,0,0,0.025951825,0
0,0,422459.83,3,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,746,746,False,True,True,2,False,False,1,True,0,False,True,True,0.0,1,0,1,0.8961849,1
1,1,1935513.89,1,5,5,0,165,165,False,True,165,3,True,True,4,3,0.670927,0.667589,50,68,2,1,False,675,701,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0020324711,0
0,0,269603.86,6,2,5,0,49,162,True,True,65,0,True,False,8,8,0.0,0.0,0,149,2,2,False,567,572,False,True,True,1,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0019180822,0
2,2,2874204.92,3,6,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,319,330,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,1,0,0.00044054474,0
1,1,8194.1,1,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,6,646,True,True,True,3,False,False,1,True,0,False,True,True,0.0,1,0,0,0.02824583,0
0,0,314.4,6,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,558,556,False,True,True,0,False,False,1,True,0,False,True,True,17573.06,5,0,0,0.0015807812,0
1,1,6325.46,6,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,199,99,False,True,True,2,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0036124142,0
1,1,16599.95,3,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,31,26,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,1,0,0.013177803,0
0,0,20000.0,0,6,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,628,595,False,True,True,4,False,True,2,True,0,False,True,False,0.0,1,0,0,0.0007955161,0
1,1,2604487.64,7,5,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,615,587,False,True,True,4,False,False,1,True,0,False,True,True,0.0,1,0,0,0.011564443,0
2,2,276387.59,7,6,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,0,False,162,140,True,True,True,5,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0016266799,0
2,2,131585.46,0,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,307,314,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0020944423,0
0,0,20000.0,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,352,360,False,True,True,8,False,False,2,True,0,False,True,False,0.0,1,0,0,0.00019883437,0
2,2,291543.03,4,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,160,166,False,True,True,0,False,True,1,True,0,False,True,True,0.0,1,1,0,0.0013689486,0
2,2,98888.68,4,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,686,690,False,True,True,5,False,False,1,True,0,False,True,True,0.0,1,1,0,0.020978995,0
0,0,1297.89,3,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,803,739,False,True,True,2,False,False,1,True,0,False,True,True,1297.89,1,1,0,0.0046203006,0
0,0,2390.26,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,387,405,False,True,True,1,False,False,0,True,0,False,True,False,2390.26,1,0,0,0.0013773731,0
2,2,13398.83,0,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,714,737,False,True,True,6,False,False,0,True,0,False,True,True,0.0,1,1,0,0.013375835,0
1,1,333145.52,5,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,19,16,False,True,True,7,True,False,0,True,0,False,True,True,0.0,1,0,0,0.0063799033,0
0,0,119604.81,7,4,5,0,88,99,True,True,129,1,True,False,8,8,0.0,0.0,0,149,1,2,True,11,676,True,True,False,6,False,False,2,True,0,False,True,True,0.0,1,1,0,0.016350318,0
1,1,163502.52,7,5,5,1,27,6,True,True,25,2,True,False,8,8,0.0,0.0,0,149,2,2,False,106,118,False,True,True,6,False,False,2,True,0,False,True,True,0.0,1,0,0,0.02503071,0
0,0,16965.98,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,298,304,False,True,True,3,False,False,2,True,0,False,True,True,16965.98,1,0,0,0.004592185,0
0,0,17787.8,4,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,8,8,False,True,True,7,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0035589847,0
1,1,10583.86,5,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,247,254,False,True,True,2,False,False,0,True,0,False,True,True,0.0,1,1,1,0.876766,1
1,1,1893108.85,2,2,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,635,603,False,True,True,0,True,True,2,True,1,False,True,True,0.0,1,0,0,0.0046424232,0
1,1,5537.99,0,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,285,296,False,True,True,6,False,False,2,True,0,False,True,True,5537.99,1,1,0,0.004929062,0
2,2,12367.37,1,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,398,374,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,1,0,0.100295335,0
1,1,124678.35,5,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,694,717,False,True,True,4,False,True,0,True,0,False,True,True,0.0,1,0,0,0.00097373064,0
1,1,994318.76,0,2,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,576,14,False,True,True,4,True,False,2,True,0,False,True,True,0.0,1,0,0,0.0043293494,0
1,1,484949.29,4,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,440,457,False,True,True,6,True,False,0,True,0,False,True,True,0.0,1,0,1,0.8293476,1
1,1,576863.41,6,2,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,False,765,792,True,True,True,8,False,False,2,True,0,False,True,True,0.0,1,0,0,0.004677654,0
2,2,475340.26,7,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,767,766,False,True,True,4,False,False,1,True,0,False,True,True,0.0,1,0,0,0.1300095,0
2,2,2286949.36,2,4,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,399,404,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0049998905,0
1,1,409814.12,1,3,5,1,45,100,True,True,137,1,True,False,8,8,0.0,0.0,0,149,0,1,False,692,713,False,True,True,6,False,False,1,True,0,False,True,True,0.0,1,1,0,0.021204187,0
1,1,1101507.62,1,6,5,0,99,111,False,True,32,0,True,False,8,8,0.0,0.0,0,149,2,2,True,653,680,True,True,True,7,False,False,0,True,0,False,True,True,0.0,1,1,0,0.00048546324,0
1,1,8658.03,3,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,422,411,False,True,True,4,False,False,1,True,0,False,True,True,8658.03,1,0,0,0.017298944,0
1,1,71980.56,6,3,5,1,29,64,True,True,149,2,True,True,5,3,0.564579,0.522814,798,27,2,0,False,632,489,True,False,True,5,False,False,0,True,0,False,True,True,0.0,1,1,1,0.91515416,1
1,1,1813984.56,0,5,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,645,672,False,True,True,1,False,False,1,True,0,False,True,True,0.0,1,1,0,0.004287848,0
2,2,1099018.27,0,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,379,394,False,True,True,6,False,False,1,True,0,False,True,True,0.0,1,1,0,0.016131092,0
1,1,17011.69,5,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,True,257,260,True,True,True,4,False,False,2,True,0,False,True,True,0.0,1,1,1,0.8449349,1
1,1,85739.39,4,1,5,1,154,69,True,True,84,0,True,True,2,0,1.374385,1.373698,5,63,0,2,False,508,526,False,True,True,3,False,False,0,True,0,False,True,True,0.0,1,0,0,0.012086184,0
2,2,12804.3,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,597,628,False,True,True,2,False,False,0,True,0,False,True,True,12804.3,1,1,1,0.8697823,1
1,1,7909.59,4,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,204,212,False,True,True,4,False,False,1,True,0,False,True,True,0.0,1,1,0,0.010220162,0
0,0,146474.21,1,1,5,1,32,7,True,True,157,1,True,False,8,8,0.0,0.0,0,149,2,1,False,115,23,False,True,True,0,False,False,0,True,0,False,True,True,0.0,1,0,0,0.12860881,0
0,0,1791279.11,3,2,3,2,165,165,True,True,165,3,True,True,6,2,1.446858,1.44397,20,133,0,2,False,416,432,False,True,True,0,False,False,0,True,0,False,True,True,0.0,1,1,1,0.92087907,1
2,2,2063256.6,4,6,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,102,115,False,True,True,8,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0022130273,0
1,1,175753.59,3,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,276,290,False,True,True,5,True,True,2,True,0,False,True,True,0.0,1,0,0,0.002281979,0
1,1,2424892.37,4,4,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,False,41,764,True,True,True,4,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0109869735,0
2,2,8303.7,4,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,590,313,False,True,True,1,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0072395597,0
2,2,1712377.68,6,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,304,311,False,True,True,6,False,True,1,True,0,False,True,True,0.0,1,0,0,0.002061779,0
1,1,179386.21,7,1,5,1,115,86,True,True,81,0,True,False,8,8,0.0,0.0,0,149,1,1,True,32,29,True,True,True,1,False,False,2,True,0,False,True,True,0.0,1,1,0,0.005658996,0
2,2,766341.71,3,6,3,2,165,165,True,True,165,3,True,True,6,5,0.771267,0.769728,20,128,0,1,False,47,48,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,0,0,0.016794046,0
0,0,2747209.5,2,3,3,2,165,165,True,True,165,3,True,True,4,7,0.185392,0.181757,200,96,1,1,True,95,74,True,True,True,3,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0077589387,0
1,1,3902.31,0,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,755,617,False,True,True,4,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0007660267,0
1,1,7154.42,4,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,315,279,False,True,True,8,False,False,2,True,0,False,True,True,7154.42,1,0,0,0.002073046,0
2,2,10593.85,4,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,372,366,False,True,True,5,False,False,1,True,0,False,True,True,0.0,1,0,0,0.018450534,0
2,2,147579.56,0,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,19,15,False,True,True,1,False,False,1,True,0,False,True,True,0.0,1,0,0,0.056158535,0
1,1,11916.31,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,603,635,False,True,True,5,False,False,2,True,0,False,True,True,11916.31,1,1,0,0.045571018,0
1,1,16305.43,1,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,543,568,False,True,True,6,False,False,1,True,0,False,True,False,16305.43,1,1,0,0.024923297,0
1,1,612006.66,4,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,264,151,False,True,True,1,False,False,0,True,0,False,True,True,0.0,1,1,0,0.008002975,0
0,0,251822.05,7,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,282,263,False,True,True,1,False,False,0,True,0,False,True,True,0.0,1,1,0,0.015668796,0
2,2,2221781.66,6,3,3,2,165,165,True,True,165,3,True,True,0,6,0.520523,0.519484,20,129,1,1,False,657,525,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,1,0,0.007811098,0
0,0,6600.2,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,622,654,False,True,True,5,False,False,2,True,0,False,True,True,6600.2,1,0,0,0.00046325047,0
2,2,17675.47,5,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,652,678,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,1,1,0.9004547,1
2,2,29904.65,7,4,3,2,165,165,True,True,165,3,True,True,3,6,0.421906,0.421695,5,21,2,1,False,173,156,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0019924014,0
2,2,86098.59,0,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,401,416,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,1,0,0.014964142,0
1,1,7947.31,6,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,False,624,657,True,True,True,3,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0016243553,0
0,0,147771.76,4,6,5,0,58,105,True,True,34,1,True,True,7,5,0.374311,0.320206,1689,126,0,1,False,513,443,False,True,True,6,False,False,0,True,0,False,True,True,0.0,1,0,0,0.008786718,0
2,2,16341.94,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,754,607,False,True,True,1,False,False,2,True,0,False,True,False,22517.83,3,0,0,0.04237143,0
2,2,1434937.87,0,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,353,249,False,True,True,6,False,True,2,True,0,False,True,True,0.0,1,0,0,0.00053697533,0
0,0,20000.0,0,4,0,1,48,141,True,True,77,1,True,False,8,8,0.0,0.0,0,149,2,0,False,65,755,True,False,True,8,False,False,0,True,0,False,True,False,0.0,1,1,0,0.00012794985,0
1,1,73203.11,2,6,5,0,37,140,True,True,126,0,True,False,8,8,0.0,0.0,0,149,2,2,False,542,469,False,True,True,6,False,False,1,True,0,False,True,True,0.0,1,0,1,0.88685507,1
1,1,257978.98,4,4,5,1,53,62,True,False,5,1,False,False,8,8,0.0,0.0,0,149,0,0,False,79,36,True,True,True,2,False,False,0,True,0,False,True,True,0.0,1,0,0,0.06153532,0
1,1,8599.33,0,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,363,375,False,True,True,5,False,False,1,True,0,False,True,True,0.0,1,1,1,0.792029,1
0,0,20000.0,0,6,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,534,558,False,True,True,7,False,True,2,True,0,True,True,False,0.0,1,0,0,0.0018843891,0
2,2,226112.3,4,4,5,0,23,154,True,True,85,1,True,True,3,1,1.922961,1.920081,15,147,2,1,False,481,499,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,0,0,0.002065081,0
1,1,136319.09,3,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,54,827,False,True,True,6,False,True,2,True,0,False,True,True,0.0,1,1,0,0.01563638,0
0,0,20000.0,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,592,623,False,True,True,7,False,False,2,True,0,False,True,False,11891.24,1,0,0,0.0007922435,0
2,2,132934.97,0,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,215,221,False,True,True,5,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0032882688,0
0,0,2098372.56,6,6,3,2,165,165,True,True,165,3,True,True,5,3,1.256253,1.254998,10,47,1,1,True,138,146,True,True,True,3,False,False,2,True,0,False,True,True,0.0,1,1,0,0.016632019,0
1,1,141230.37,4,4,5,0,21,137,True,True,9,1,True,True,4,7,0.234691,0.234457,10,58,1,2,False,428,422,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,1,0,0.005474345,0
1,1,1401487.76,5,2,5,0,165,165,False,True,165,3,True,True,1,3,0.5788,0.577645,20,12,0,1,False,341,206,False,True,True,2,False,False,2,True,0,False,True,True,0.0,1,1,0,0.000998109,0
1,1,3139.32,5,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,230,241,False,True,True,0,False,False,0,True,0,False,True,False,3139.32,1,1,0,0.00019568646,0
1,1,14578.88,6,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,485,406,False,True,True,2,False,False,2,True,0,False,True,False,29901.87,4,0,0,0.017667696,0
1,1,147984.51,4,5,5,1,103,131,True,True,50,1,True,False,8,8,0.0,0.0,0,149,2,1,False,569,574,False,True,True,5,False,False,2,True,0,False,True,True,0.0,1,1,0,0.014742702,0
2,2,147275.83,4,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,243,225,False,True,True,5,False,True,2,True,0,False,True,True,0.0,1,1,0,0.0040088403,0
2,2,12266.3,7,4,5,0,38,18,True,True,93,2,True,False,8,8,0.0,0.0,0,149,1,1,False,669,621,False,True,True,6,False,False,2,True,0,False,True,True,0.0,1,1,0,0.012110714,0
2,2,299634.26,0,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,463,355,False,True,True,6,False,True,1,True,0,False,True,True,0.0,1,1,0,0.00092569436,0
0,0,75141.96,5,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,293,0,False,True,True,1,False,True,1,True,0,False,True,True,0.0,1,1,0,0.011743527,0
2,2,12910.71,7,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,565,569,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,1,0,0.02203498,0
1,1,283301.27,5,4,5,0,33,90,True,True,154,0,True,False,8,8,0.0,0.0,0,149,0,1,False,589,666,False,True,True,8,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0010313459,0
2,2,383833.41,2,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,80,37,False,True,True,6,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0072881565,0
2,2,173306.95,7,5,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,220,229,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,0,0,0.00029886432,0
2,2,16679.51,0,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,True,257,261,True,True,True,0,False,False,0,True,0,False,True,True,0.0,1,0,0,0.030857148,0
1,1,486205.93,7,3,3,2,165,165,True,True,165,3,True,True,4,0,0.120721,0.120661,5,15,2,2,False,550,580,False,True,True,1,False,False,2,True,0,False,True,True,0.0,1,0,0,0.02361493,0
1,1,7760.72,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,139,125,False,True,True,7,False,False,2,True,0,False,True,False,7760.72,1,1,0,0.008558678,0
2,2,103478.02,0,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,265,268,False,True,True,1,False,True,0,True,0,True,True,True,0.0,1,1,0,0.0007602706,0
0,0,513663.45,5,5,3,2,165,165,True,True,165,3,True,True,3,5,1.093883,1.091155,25,108,1,1,False,183,189,False,True,True,4,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0122356145,0
1,1,469466.95,3,1,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,558,556,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,0,0,0.014680661,0
2,2,90705.37,4,2,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,2,1,False,711,695,False,True,True,3,False,True,1,True,0,False,True,True,0.0,1,0,0,0.0060389894,0
2,2,577497.59,4,6,5,1,40,39,True,True,138,1,True,True,7,0,0.868352,0.851325,200,16,2,1,False,526,521,False,True,True,1,False,False,1,True,0,False,True,True,0.0,1,1,0,0.008770938,0
2,2,1878606.07,6,3,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,767,767,False,True,True,3,False,False,2,True,0,False,True,True,0.0,1,1,0,0.03794986,0
